order_num,order_type,cust_name,cust_state,prod_category,prod_number,prod_name,quantity,price,discount,order_total
1105479,Wholesale,Wintheiser Inc.,Oregon,Blueprints,BP104,Cat Robot Blueprint,5,4.99,1.00,23.95
1105480,Wholesale,Swaniawski Group,Virginia,Training Videos,TV808,Robotic Essentials,10,34.99,7.00,342.90
1105481,Wholesale,Little and Sons,California,eBooks,EB520,Understanding Arduino,7,17.50,3.50,119.00
1105482,Retail,Franciska Farryann,Iowa,eBooks,EB501,Articulated Robots,1,23.99,0.00,23.99
1105483,Wholesale,Gutmann LLC,New Jersey,Training Videos,TV811,Understanding Drone Regulations,11,27.50,5.50,297.00
1105484,Wholesale,O'Kon Inc.,Florida,Blueprints,BP105,Creature Robot Arms Blueprint ,9,12.00,2.40,105.60
1105485,Wholesale,Mante Group,Florida,eBooks,EB506,Delta Robots,6,16.99,3.40,98.54
1105486,Wholesale,Grimes-Satterfield,New York,Drones,DS301,DA-SA702 Drone,11,399.00,79.80,4309.20
1105487,Retail,Carey Jast-Fahey,Louisiana,eBooks,EB509,GPS Drones,1,19.99,0.00,19.99
1105488,Retail,McClure Inc.,Utah,Blueprints,BP110,Sleepy Eye Blueprint,37,11.99,0.00,443.63
1105489,Wholesale,Harris Inc.,Oklahoma,eBooks,EB513,Photograph Drones,7,14.99,3.00,101.93
1105490,Wholesale,Spinka LLC,Nevada,Blueprints,BP102,Bsquare Robot Blueprint,9,8.99,1.80,79.11
1105491,Retail,Marilyn Skews,Arizona,Training Videos,TV804,Drone Video Techniques,1,37.99,0.00,37.99
1105492,Retail,Andria Laible,Michigan,Drone Kits,DK202,BYOD-200,2,58.95,0.00,117.90
1105493,Retail,Steff Bergstrom,South Carolina,Robots,RS706,RWW-75 Robot,1,883.00,0.00,883.00
1105494,Retail,Debbie Grant-Auer,Texas,eBooks,EB509,GPS Drones,1,19.99,0.00,19.99
1105495,Wholesale,Wintheiser Inc.,Oregon,Drone Kits,DK209,BYOD-550,12,179.00,35.80,2112.20
1105496,Wholesale,Bauch Group,Pennsylvania,eBooks,EB520,Understanding Arduino,6,17.50,3.50,101.50
1105497,Retail,Don Abbott,Florida,eBooks,EB509,GPS Drones,1,19.99,0.00,19.99
1105498,Wholesale,Torphy Invisionaries,Arizona,Robot Kits,RK606,BYOR-3535,50,225.00,45.00,11205.00
1105499,Retail,Hodge Simoneau,Florida,Blueprints,BP104,Cat Robot Blueprint,1,4.99,0.00,4.99
1105500,Wholesale,Raynor LLC,Missouri,Blueprints,BP110,Upside Down Robot Blueprint,10,12.00,2.40,117.60
1105501,Wholesale,Herman LLC,Washington,Training Videos,TV812,Understanding Raspberry PI,11,28.99,5.80,313.09
1105502,Wholesale,Gleason LLC,Louisiana,Training Videos,TV803,Cloud Computing,7,29.99,6.00,203.93
1105503,Retail,Saundra Harrowell,Texas,Drone Kits,DK201,BYOD-100,1,54.00,0.00,54.00
1105504,Wholesale,Ferry Group,New Jersey,Blueprints,BP102,Bsquare Robot Blueprint,10,8.99,1.80,88.10
1105505,Wholesale,Collier and Sons,Tennessee,Robot Kits,RK605,BYOR-3000,13,214.00,42.80,2739.20
1105506,Retail,Taffy Tamburo,Connecticut,Robot Kits,RK603,BYOR-1500,1,189.00,0.00,189.00
1105507,Retail,Atalanta Orrocks,Texas,Drone Kits,DK208,BYOD-500,1,167.00,0.00,167.00
1105508,Wholesale,Hilpert Industries,Minnesota,Drone Kits,DK206,BYOD-400,7,119.00,23.80,809.20
1105509,Retail,Gilberto Raggitt,Florida,eBooks,EB504,Cartesian Robots,1,12.99,0.00,12.99
1105510,Wholesale,Boehm Inc.,Idaho,eBooks,EB503,Building Your Own Drone,9,24.99,5.00,219.91
1105511,Wholesale,Bailey Inc.,South Carolina,Robot Kits,RK603,BYOR-1500,15,189.00,37.80,2797.20
1105512,Wholesale,Schoen Technologies,Georgia,Blueprints,BP102,Bsquare Robot Blueprint,7,8.99,1.80,61.13
1105513,Retail,Tatiana Aspole,Virginia,Blueprints,BP107,Ladybug Robot Blueprint,1,12.00,0.00,12.00
1105514,Retail,Gabe Duff,Florida,eBooks,EB514,Polar Robots,1,23.99,0.00,23.99
1105515,Retail,Abdel Brayfield,Louisiana,Training Videos,TV802,AI for Educators,1,49.95,0.00,49.95
1105516,Retail,Paul Stiedemann,Idaho,Drones,DS301,DA-SA702 Drone,2,399.00,0.00,798.00
1105517,Wholesale,Clever Industries,Utah,Drone Kits,DK209,BYOD-550,11,179.00,35.80,1933.20
1105518,Wholesale,Frami LLC,Louisiana,Training Videos,TV810,Understanding Automation,12,44.95,8.99,530.41
1105519,Wholesale,Anderson LLC,Ohio,Blueprints,BP110,Upside Down Robot Blueprint,3,12.00,2.40,33.60
1105520,Retail,Herc Edgerly,California,eBooks,EB509,GPS Drones,1,19.99,0.00,19.99
1105521,Retail,Westleigh Wilshin,Florida,eBooks,EB513,Photograph Drones,1,14.99,0.00,14.99
1105522,Retail,Kakalina Gilardone,Texas,Training Videos,TV812,Understanding Raspberry PI,1,28.99,0.00,28.99
1105523,Wholesale,Schroeder Library,Texas,eBooks,EB521,Understanding Artificial Intelligence,91,19.50,3.90,1770.60
1105524,Retail,Terrye Cases,Florida,Drone Kits,DK202,BYOD-200,1,58.95,0.00,58.95
1105525,Wholesale,Witting Innovations,Kentucky,eBooks,EB502,Building Your First Robot,10,24.95,4.99,244.51
1105526,Wholesale,Yost LLC,Florida,Drone Kits,DK203,BYOD-220,12,69.00,13.80,814.20
1105527,Wholesale,Bashirian International,Illinois,Drones,DS302,DC-304 Drone,9,395.00,79.00,3476.00
1105528,Retail,Asa Brambell,California,eBooks,EB503,Building Your Own Drone,1,24.99,0.00,24.99
1105529,Wholesale,Anderson LLC,Ohio,Training Videos,TV810,Understanding Automation,8,44.95,8.99,350.61
1105530,Wholesale,Homenick Group,New York,Training Videos,TV807,Open Source Code,12,32.95,6.59,388.81
1105531,Retail,Marie Kuhic,North Dakota,Drones,DS302,DC-304 Drone,2,395.00,0.00,790.00
1105532,Retail,Bri Prohaska,Nevada,eBooks,EB507,Drone Building Essentials,1,13.99,0.00,13.99
1105533,Wholesale,Durgan Group,Indiana,Blueprints,BP107,Ladybug Robot Blueprint,10,12.00,2.40,117.60
1105534,Wholesale,Kuvalis Group,Ohio,Training Videos,TV804,Drone Video Techniques,8,37.99,7.60,296.32
1105535,Wholesale,Hahn-Hand,Massachusetts,Drone Kits,DK201,BYOD-100,12,54.00,10.80,637.20
1105536,Retail,Tessa Ewington,New Jersey,eBooks,EB520,Understanding Arduino,1,17.50,0.00,17.50
1105537,Retail,Odille Kubach,Missouri,Robots,RS706,RWW-75 Robot,1,883.00,0.00,883.00
1105538,Wholesale,Hahn-Hand,Massachusetts,Drone Kits,DK204,BYOD-300,8,89.00,17.80,694.20
1105539,Wholesale,Boehm Inc.,Idaho,eBooks,EB521,Understanding Artificial Intelligence,13,19.50,3.90,249.60
1105540,Wholesale,Zemlak Inc.,California,Robot Kits,RK606,BYOR-3535,4,225.00,45.00,855.00
1105541,Wholesale,Torp Inc.,Florida,Training Videos,TV808,Robotic Essentials,6,34.99,7.00,202.94
1105542,Wholesale,Walker Group,Minnesota,Robots,RS705,RQTE-554 Robot,9,684.00,136.80,6019.20
1105543,Retail,Cynthie Govinlock,Kansas,Blueprints,BP101,All Eyes Drone Blueprint,1,9.99,0.00,9.99
1105544,Wholesale,Rowe Informations Systems Inc..,California,Training Videos,TV806,Mapping with Drones,6,49.00,9.80,284.20
1105545,Wholesale,Kiehn LLC,District of Columbia,eBooks,EB521,Understanding Artificial Intelligence,89,19.50,3.90,1731.60
1105546,Wholesale,The Lesch Company,Maryland,eBooks,EB517,SCARA Robots,9,19.50,3.90,171.60
1105547,Wholesale,Langosh Inc.,Minnesota,Robot Kits,RK607,BYOR-4005,6,245.00,49.00,1421.00
1105548,Retail,Tuckie Rosenhaupt,Florida,Blueprints,BP106,Hexacopter Drone Blueprint,1,8.99,0.00,8.99
1105549,Wholesale,Schuppe Inc.,Alabama,Robots,RS702,MICR-23K Robot,6,899.00,179.80,5214.20
1105550,Wholesale,Blue Sky Kites,Colorado,Training Videos,TV801,Aerial Security,9,36.99,7.40,325.51
1105551,Retail,Olia Burchard,Florida,eBooks,EB520,Understanding Arduino,1,17.50,0.00,17.50
1105552,Retail,Stephanus Beamish,Idaho,eBooks,EB502,Building Your First Robot,1,24.95,0.00,24.95
1105553,Retail,Winnie Douglas,Georgia,Drone Kits,DK204,BYOD-300,1,89.00,0.00,89.00
1105554,Retail,Caitlin Farrell,Hawaii,Training Videos,TV811,Understanding Drone Regulations,1,27.50,0.00,27.50
1105555,Retail,Howey Gothliff,Florida,Robots,RS704,RLK-9920 Robot,1,699.00,0.00,699.00
1105556,Wholesale,MacGyver Group,Ohio,eBooks,EB503,Building Your Own Drone,9,24.99,5.00,219.91
1105557,Retail,Jamison Currington,Maryland,Robot Kits,RK607,BYOR-4005,1,245.00,0.00,245.00
1105558,Retail,Murdoch Finnie,Georgia,Training Videos,TV806,Mapping with Drones,1,49.00,0.00,49.00
1105559,Wholesale,Wiegand Inc.,Alabama,eBooks,EB501,Articulated Robots,4,23.99,4.80,91.16
1105560,Wholesale,Hamill Inc.,Florida,Training Videos,TV806,Mapping with Drones,79,49.00,9.80,3861.20
1105561,Retail,Jacobi White,California,Drone Kits,DK208,BYOD-500,2,167.00,0.00,334.00
1105562,Retail,Donella Trayling,Maryland,eBooks,EB507,Drone Building Essentials,1,13.99,0.00,13.99
1105563,Retail,Catarina McNutt,Virginia,Robot Kits,RK602,BYOR-1000,1,189.00,0.00,189.00
1105564,Wholesale,Hegmann Group,Arkansas,Robots,RS706,RWW-75 Robot,8,883.00,176.60,6887.40
1105565,Wholesale,Keeling Inc.,Georgia,Drone Kits,DK204,BYOD-300,4,89.00,17.80,338.20
1105566,Retail,Asa Tucker,Idaho,Training Videos,TV801,Aerial Security,1,36.99,0.00,36.99
1105567,Retail,Cassandre Scullion,Tennessee,Drone Kits,DK206,BYOD-400,1,119.00,0.00,119.00
1105568,Retail,Constantin Ruffy,West Virginia,Blueprints,BP104,Cat Robot Blueprint,1,4.99,0.00,4.99
1105569,Wholesale,Koch LLC,Ohio,Drone Kits,DK208,BYOD-500,10,167.00,33.40,1636.60
1105570,Wholesale,Koch LLC,Ohio,Training Videos,TV808,Robotic Essentials,6,34.99,7.00,202.94
1105571,Retail,Doug Stamm,Arizona,Blueprints,BP104,Cat Robot Blueprint,1,4.99,0.00,4.99
1105572,Wholesale,Mann LLC,Texas,Training Videos,TV806,Mapping with Drones,8,49.00,9.80,382.20
1105573,Retail,Lane Petruskevich,Ohio,Robots,RS702,MICR-23K Robot,1,899.00,0.00,899.00
1105574,Retail,Grazia Schuler,Utah,Robot Kits,RK605,BYOR-3000,1,214.00,0.00,214.00
1105575,Retail,AJ O'Keefe,New York,Training Videos,TV810,Understanding Automation,1,44.95,0.00,44.95
1105576,Wholesale,Beahan Inc.,Hawaii,Drone Kits,DK204,BYOD-300,12,89.00,17.80,1050.20
1105577,Retail,Storm Paramore,West Virginia,Drones,DS303,DTD-7000 Drone,2,450.00,0.00,900.00
1105578,Retail,Harri Rudram,New Jersey,eBooks,EB501,Articulated Robots,1,23.99,0.00,23.99
1105579,Wholesale,Heller Inc.,Minnesota,Blueprints,BP104,Cat Robot Blueprint,8,4.99,1.00,38.92
1105580,Retail,Essy Greenacre,Michigan,Drones,DS306,DX-145 Drone,1,250.00,0.00,250.00
1105581,Wholesale,Maggio LLC,Pennsylvania,Training Videos,TV809,Understanding 3D Printing,8,42.99,8.60,335.32
1105582,Wholesale,Mountain Run LLC,Georgia,Training Videos,TV808,Robotic Essentials,6,34.99,7.00,202.94
1105583,Retail,Dunn Stepto,Tennessee,eBooks,EB519,Spherical Robots,1,16.75,0.00,16.75
1105584,Retail,Clemmie Denty,New York,Robot Kits,RK603,BYOR-1500,1,189.00,0.00,189.00
1105585,Retail,Matthiew Brierly,Georgia,eBooks,EB508,Fixed Wing Drones,1,15.50,0.00,15.50
1105586,Wholesale,Bradtke Inc.,Washington,Blueprints,BP104,Cat Robot Blueprint,36,4.99,1.00,178.64
1105587,Wholesale,Kub LLC,Texas,Robots,RS703,RCB-889 Robot,1,549.00,109.80,439.20
1105588,Retail,Bobbie Vaissiere,New York,eBooks,EB513,Photograph Drones,1,14.99,0.00,14.99
1105589,Wholesale,Yost LLC,Florida,Robot Kits,RK602,BYOR-1000,8,189.00,37.80,1474.20
1105590,Retail,Mauricio Truran,New Jersey,eBooks,EB514,Polar Robots,1,23.99,0.00,23.99
1105591,Retail,Ted Haag,Florida,Robot Kits,RK603,BYOR-1500,1,189.00,0.00,189.00
1105592,Retail,Kirk Macejkovic,California,Blueprints,BP106,Hexacopter Drone Blueprint,1,8.99,0.00,8.99
1105593,Retail,Gail Farley,Pennsylvania,eBooks,EB518,Single Rotor Drones,1,14.99,0.00,14.99
1105594,Retail,Care Arkwright,Colorado,Robot Kits,RK602,BYOR-1000,1,189.00,0.00,189.00
1105595,Retail,Alanson Maffi,Georgia,eBooks,EB508,Fixed Wing Drones,1,15.50,0.00,15.50
1105596,Retail,Ingrid Cypler,New York,eBooks,EB512,Multi Rotor Drones,1,24.95,0.00,24.95
1105597,Wholesale,Kreiger LLC,New York,Drones,DS307,MICR-564K Drone,7,499.00,99.80,3393.20
1105598,Retail,Jessamyn Stowgill,Ohio,eBooks,EB514,Polar Robots,1,23.99,0.00,23.99
1105599,Wholesale,Schuppe Inc.,Alabama,Blueprints,BP109,QuadroCopter Blueprint ,10,10.99,2.20,107.70
1105600,Retail,Kathryn Abernathy,North Carolina,Drone Kits,DK204,BYOD-300,2,89.00,0.00,178.00
1105601,Wholesale,Satterfield LLC,California,Training Videos,TV802,AI for Educators,4,49.95,9.99,189.81
1105602,Retail,Denney Cowden,Kansas,eBooks,EB509,GPS Drones,1,19.99,0.00,19.99
1105603,Retail,Petunia Gockeler,Washington,Drones,DS306,DX-145 Drone,1,250.00,0.00,250.00
1105604,Retail,Sally O'Connell,California,Drones,DS301,DA-SA702 Drone,1,399.00,0.00,399.00
1105605,Retail,Darcey Guidotti,District of Columbia,eBooks,EB513,Photograph Drones,1,14.99,0.00,14.99
1105606,Retail,Earl Kulas,Arizona,Robot Kits,RK606,BYOR-3535,3,225.00,0.00,675.00
1105607,Retail,Kassia Wapplington,Utah,eBooks,EB507,Drone Building Essentials,1,13.99,0.00,13.99
1105608,Wholesale,San Angelico Museum,Kansas,Drone Kits,DK203,BYOD-220,2,69.00,13.80,124.20
1105609,Retail,Angelico Dunnan,Texas,Robot Kits,RK605,BYOR-3000,1,214.00,0.00,214.00
1105610,Wholesale,Grant LLC,Arizona,Robots,RS706,RWW-75 Robot,5,883.00,176.60,4238.40
1105611,Wholesale,Murphy LLC,Missouri,Blueprints,BP102,Bsquare Robot Blueprint,19,8.99,1.80,169.01
1105612,Wholesale,O'Kon Inc.,Florida,eBooks,EB502,Building Your First Robot,8,24.95,4.99,194.61
1105613,Wholesale,Stoltenberg LLC,New York,Robots,RS706,RWW-75 Robot,10,883.00,176.60,8653.40
1105614,Wholesale,Predovic LLC,Iowa,Drones,DS305,DTI-84 Drone,12,455.00,91.00,5369.00
1105615,Wholesale,Kiehn LLC,District of Columbia,Training Videos,TV811,Understanding Drone Regulations,5,27.50,5.50,132.00
1105616,Wholesale,Jaskolski Company,California,Drone Kits,DK202,BYOD-200,6,58.95,11.79,341.91
1105617,Wholesale,Ledner LLC,Florida,eBooks,EB518,Single Rotor Drones,76,14.99,3.00,1136.24
1105618,Wholesale,Grady Inc.,Florida,eBooks,EB519,Spherical Robots,43,16.75,3.35,716.90
1105619,Wholesale,Blick Inc.,Delaware,eBooks,EB520,Understanding Arduino,4,17.50,3.50,66.50
1105620,Wholesale,Harber LLC,Florida,eBooks,EB501,Articulated Robots,12,23.99,4.80,283.08
1105621,Wholesale,Ullrich Inc.,Kansas,Drone Kits,DK203,BYOD-220,10,69.00,13.80,676.20
1105622,Wholesale,LMD Resources,New Hampshire,eBooks,EB518,Single Rotor Drones,10,14.99,3.00,146.90
1105623,Retail,Hannah McKeighan,Idaho,Blueprints,BP110,Upside Down Robot Blueprint,1,12.00,0.00,12.00
1105624,Retail,Aurlie Guiso,Idaho,eBooks,EB509,GPS Drones,1,19.99,0.00,19.99
1105625,Retail,Susi O'Teague,Ohio,Drone Kits,DK204,BYOD-300,1,89.00,0.00,89.00
1105626,Wholesale,Bergnaum Group,Ohio,Training Videos,TV809,Understanding 3D Printing,5,42.99,8.60,206.35
1105627,Wholesale,Marvin Inc.,Kansas,Drone Kits,DK206,BYOD-400,7,119.00,23.80,809.20
1105628,Retail,Clayborn Pollastrino,Florida,Training Videos,TV801,Aerial Security,1,36.99,0.00,36.99
1105629,Wholesale,Adams LLC,Texas,Robots,RS706,RWW-75 Robot,5,883.00,176.60,4238.40
1105630,Retail,Chas McDermott,Connecticut,Blueprints,BP110,Upside Down Robot Blueprint,1,12.00,0.00,12.00
1105631,Wholesale,Conn Inc.,Kentucky,Robot Kits,RK607,BYOR-4005,8,245.00,49.00,1911.00
1105632,Wholesale,Kassulke-Schneider,Tennessee,Training Videos,TV805,Industrial 3D Printing ,9,49.00,9.80,431.20
1105633,Wholesale,Cremin LLC,Colorado,Training Videos,TV802,AI for Educators,12,49.95,9.99,589.41
1105634,Wholesale,Johnson LLC,New Jersey,eBooks,EB514,Polar Robots,8,23.99,4.80,187.12
1105635,Wholesale,Zemlak Inc.,California,Training Videos,TV808,Robotic Essentials,51,34.99,7.00,1777.49
1105636,Retail,Margie Mee,Kentucky,eBooks,EB501,Articulated Robots,1,23.99,0.00,23.99
1105637,Retail,Horacio Castillou,New York,Robots,RS702,MICR-23K Robot,1,899.00,0.00,899.00
1105638,Retail,Cassandry Bucke,Florida,eBooks,EB514,Polar Robots,1,23.99,0.00,23.99
1105639,Wholesale,Brown Group,Georgia,Training Videos,TV805,Industrial 3D Printing ,10,49.00,9.80,480.20
1105640,Wholesale,Hilpert Industries,Minnesota,Drone Kits,DK204,BYOD-300,12,89.00,17.80,1050.20
1105641,Wholesale,Kutch Inc.,Virginia,Blueprints,BP104,Cat Robot Blueprint,8,4.99,1.00,38.92
1105642,Wholesale,Champlin Inc.,Florida,Blueprints,BP101,All Eyes Drone Blueprint,33,9.99,2.00,327.67
1105643,Wholesale,Pixelford Photography,Indiana,Training Videos,TV808,Robotic Essentials,59,34.99,7.00,2057.41
1105644,Wholesale,Toy LLC,California,Training Videos,TV802,AI for Educators,92,49.95,9.99,4585.41
1105645,Wholesale,McCullough LLC,North Carolina,Drones,DS307,MICR-564K Drone,11,499.00,99.80,5389.20
1105646,Wholesale,Bashirian International,Illinois,Robots,RS704,RLK-9920 Robot,10,699.00,139.80,6850.20
1105647,Wholesale,Wolff LLC,South Carolina,eBooks,EB518,Single Rotor Drones,12,14.99,3.00,176.88
1105648,Wholesale,Rath LLC,Minnesota,Robots,RS705,RQTE-554 Robot,6,684.00,136.80,3967.20
1105649,Wholesale,Borer LLC,Missouri,eBooks,EB519,Spherical Robots,6,16.75,3.35,97.15
1105650,Retail,Karalee Toppes,Florida,eBooks,EB507,Drone Building Essentials,1,13.99,0.00,13.99
1105651,Wholesale,Gerhold Group,New York,Drones,DS303,DTD-7000 Drone,6,450.00,90.00,2610.00
1105652,Wholesale,The Orn Company,Georgia,Blueprints,BP108,Panda Robot Blueprint,4,7.99,1.60,30.36
1105653,Wholesale,Jacobson Group,Georgia,eBooks,EB507,Drone Building Essentials,10,13.99,2.80,137.10
1105654,Wholesale,Moore LLC,Indiana,eBooks,EB502,Building Your First Robot,37,24.95,4.99,918.16
1105655,Wholesale,Beier Inc.,Michigan,Blueprints,BP105,Creature Robot Arms Blueprint ,52,12.00,2.40,621.60
1105656,Retail,Trent Shoute,Ohio,Blueprints,BP107,Ladybug Robot Blueprint,1,12.00,0.00,12.00
1105657,Retail,Starlene Girodon,District of Columbia,eBooks,EB508,Fixed Wing Drones,1,15.50,0.00,15.50
1105658,Wholesale,Cole Inc.,Minnesota,Drones,DS305,DTI-84 Drone,2,455.00,91.00,819.00
1105659,Wholesale,Rippin Industries,Iowa,eBooks,EB517,SCARA Robots,78,19.50,3.90,1517.10
1105660,Retail,Barbee Scedall,Michigan,Training Videos,TV813,Virtual Reality Basics,1,29.99,0.00,29.99
1105661,Retail,Lydia Macejkovic,New York,Blueprints,BP105,Creature Robot Arms Blueprint ,1,12.00,0.00,12.00
1105662,Wholesale,Murphy LLC,Missouri,Blueprints,BP107,Ladybug Robot Blueprint,7,12.00,2.40,81.60
1105663,Retail,Hudson O'Reilly,California,Blueprints,BP104,Cat Robot Blueprint,1,4.99,0.00,4.99
1105664,Wholesale,Howe LLC,New Mexico,eBooks,EB506,Delta Robots,76,16.99,3.40,1287.84
1105665,Wholesale,Effertz LLC,Washington,Robots,RS703,RCB-889 Robot,77,549.00,109.80,42163.20
1105666,Wholesale,Mohr Group,Louisiana,Blueprints,BP106,Hexacopter Drone Blueprint,10,8.99,1.80,88.10
1105667,Wholesale,Blick Inc.,Delaware,Blueprints,BP107,Ladybug Robot Blueprint,9,12.00,2.40,105.60
1105668,Wholesale,Stehr Group,North Carolina,eBooks,EB507,Drone Building Essentials,10,13.99,2.80,137.10
1105669,Retail,Ranna Rean,Arizona,eBooks,EB513,Photograph Drones,1,14.99,0.00,14.99
1105670,Retail,Jerry Lamburn,California,Drone Kits,DK204,BYOD-300,1,89.00,0.00,89.00
1105671,Wholesale,Hayes LLC,Illinois,Robots,RS705,RQTE-554 Robot,8,684.00,136.80,5335.20
1105672,Wholesale,Kuhlman Inc.,Tennessee,Robots,RS702,MICR-23K Robot,8,899.00,179.80,7012.20
1105673,Retail,August Nader,Tennessee,Robot Kits,RK606,BYOR-3535,1,225.00,0.00,225.00
1105674,Retail,Joannes Braxay,California,Drone Kits,DK203,BYOD-220,1,69.00,0.00,69.00
1105675,Wholesale,Borer LLC,Missouri,Drone Kits,DK204,BYOD-300,9,89.00,17.80,783.20
1105676,Retail,Jo Northill,Alabama,Drone Kits,DK206,BYOD-400,1,119.00,0.00,119.00
1105677,Wholesale,Schuppe Inc.,Alabama,Drone Kits,DK201,BYOD-100,6,54.00,10.80,313.20
1105678,Wholesale,Erdman LLC,North Carolina,Drones,DS305,DTI-84 Drone,31,455.00,91.00,14014.00
1105679,Wholesale,Becker LLC,Missouri,Drone Kits,DK206,BYOD-400,10,119.00,23.80,1166.20
1105680,Retail,Jast LLC,California,eBooks,EB518,Single Rotor Drones,92,14.99,0.00,1379.08
1105681,Wholesale,Clever Industries,Utah,Blueprints,BP102,Bsquare Robot Blueprint,29,8.99,1.80,258.91
1105682,Wholesale,Kiehn LLC,District of Columbia,Training Videos,TV802,AI for Educators,4,49.95,9.99,189.81
1105683,Wholesale,Lind Group,District of Columbia,eBooks,EB502,Building Your First Robot,8,24.95,4.99,194.61
1105684,Wholesale,Hayes LLC,Illinois,eBooks,EB504,Cartesian Robots,12,12.99,2.60,153.28
1105685,Retail,Larisa Garlee,Illinois,Robots,RS705,RQTE-554 Robot,2,684.00,0.00,1368.00
1105686,Wholesale,Harris Inc.,Oklahoma,eBooks,EB519,Spherical Robots,8,16.75,3.35,130.65
1105687,Retail,Jamison Stoyle,Indiana,eBooks,EB507,Drone Building Essentials,1,13.99,0.00,13.99
1105688,Wholesale,Witting Innovations,Kentucky,Training Videos,TV805,Industrial 3D Printing ,106,49.00,9.80,5184.20
1105689,Wholesale,Homenick Group,New York,eBooks,EB502,Building Your First Robot,4,24.95,4.99,94.81
1105690,Wholesale,Schuppe Inc.,Alabama,Drones,DS306,DX-145 Drone,8,250.00,50.00,1950.00
1105691,Wholesale,Torphy Invisionaries,Arizona,eBooks,EB513,Photograph Drones,94,14.99,3.00,1406.06
1105692,Wholesale,Hettinger and Sons,West Virginia,Drone Kits,DK204,BYOD-300,9,89.00,17.80,783.20
1105693,Wholesale,Jaskolski Company,California,Drone Kits,DK206,BYOD-400,10,119.00,23.80,1166.20
1105694,Retail,Koenraad Marzelle,Wisconsin,eBooks,EB521,Understanding Artificial Intelligence,1,19.50,0.00,19.50
1105695,Retail,Arleta Hawkshaw,New York,Drones,DS302,DC-304 Drone,1,395.00,0.00,395.00
1105696,Retail,Colte Hermiston,Alabama,Blueprints,BP104,Cat Robot Blueprint,1,4.99,0.00,4.99
1105697,Retail,Brody Murray,North Carolina,Training Videos,TV801,Aerial Security,1,36.99,0.00,36.99
1105698,Retail,Schiller LLC,Pennsylvania,eBooks,EB502,Building Your First Robot,2,24.95,0.00,49.90
1105699,Wholesale,Gleason LLC,Louisiana,Blueprints,BP104,Cat Robot Blueprint,56,4.99,1.00,278.44
1105700,Retail,Dave Gold,California,eBooks,EB508,Fixed Wing Drones,1,15.50,0.00,15.50
1105701,Wholesale,Lockman Group,Kansas,eBooks,EB511,Helicopter Drones,11,20.95,4.19,226.26
